avg_order_value,total_spend,n_orders,avg_basket_size,unique_stores,coupon_usage_rate,avg_discount,weeks_active,order_per_week,push_group,period_number,avg_days_from_push,same_day_wakeup,used_deeper_discount,member_id,period_type,total_pushes,avg_push_discount,dormant_length
31.166666666666668,374.0,12.0,1.4166666666666667,6.0,1.0,0.25,10.428571428571429,1.1506849315068493,0,2,0.0,1.0,0.0,330815.0,active,,,
31.636363636363637,696.0,22.0,1.0909090909090908,4.0,0.7727272727272727,0.2840909090909091,8.285714285714286,2.655172413793103,0,2,0.0,1.0,0.0,348185.0,active,,,
29.0,58.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,0,2,0.0,1.0,0.0,360023.0,active,,,
25.0,50.0,2.0,1.0,2.0,1.0,0.075,1.0,2.0,0,2,3.0,0.0,0.0,364592.0,active,,,
39.333333333333336,590.0,15.0,1.3333333333333333,3.0,0.0,0.26666666666666666,15.571428571428571,0.963302752293578,0,2,2.0,0.0,0.0,380657.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,8.0,0.0,0.0,381268.0,active,,,
28.0,84.0,3.0,1.0,1.0,0.6666666666666666,0.21666666666666667,5.857142857142857,0.5121951219512195,0,2,118.0,0.0,0.0,383281.0,active,,,
38.0,38.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,3.0,0.0,0.0,386119.0,active,,,
29.0,58.0,2.0,1.0,1.0,0.0,0.15,3.7142857142857144,0.5384615384615384,0,2,0.0,1.0,0.0,390663.0,active,,,
44.4,444.0,10.0,1.5,5.0,0.0,0.28500000000000003,5.857142857142857,1.707317073170732,0,2,0.0,1.0,0.0,406506.0,active,,,
35.0,70.0,2.0,1.0,1.0,1.0,0.225,3.0,0.6666666666666666,0,2,1.0,0.0,0.0,423421.0,active,,,
31.454545454545453,346.0,11.0,1.0,2.0,0.6363636363636364,0.2590909090909091,16.285714285714285,0.6754385964912281,0,2,17.0,0.0,0.0,425618.0,active,,,
58.0,58.0,1.0,2.0,1.0,0.0,0.3,1.0,1.0,0,2,35.0,0.0,0.0,427079.0,active,,,
33.6,168.0,5.0,1.2,1.0,1.0,0.24,1.7142857142857142,2.916666666666667,0,2,2.0,0.0,0.0,429783.0,active,,,
59.0,118.0,2.0,2.0,1.0,1.0,0.25,1.0,2.0,0,2,5.0,0.0,0.0,443388.0,active,,,
28.0,56.0,2.0,1.0,2.0,0.5,0.2,1.0,2.0,0,2,0.0,1.0,0.0,448300.0,active,,,
81.0,81.0,1.0,3.0,1.0,1.0,0.55,1.0,1.0,0,2,2.0,0.0,0.0,454165.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,4.0,0.0,0.0,479462.0,active,,,
29.5,59.0,2.0,1.0,2.0,1.0,0.225,1.0,2.0,0,2,6.0,0.0,0.0,488595.0,active,,,
29.5,177.0,6.0,1.0,1.0,1.0,0.24166666666666667,5.571428571428571,1.0769230769230769,0,2,60.0,0.0,0.0,492844.0,active,,,
45.0,90.0,2.0,1.5,2.0,1.0,0.25,3.7142857142857144,0.5384615384615384,0,2,0.0,1.0,0.0,504777.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,14.0,0.0,0.0,509879.0,active,,,
128.0,128.0,1.0,4.0,1.0,0.0,0.25,1.0,1.0,0,2,0.0,1.0,0.0,512059.0,active,,,
29.0,58.0,2.0,1.0,2.0,0.5,0.175,3.857142857142857,0.5185185185185185,0,2,9.0,0.0,0.0,514568.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,2,4.0,0.0,0.0,536190.0,active,,,
40.6,203.0,5.0,1.2,1.0,0.8,0.32999999999999996,7.0,0.7142857142857143,0,2,4.0,0.0,0.0,536482.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,1.0,0.0,0.0,549078.0,active,,,
51.5,103.0,2.0,2.0,2.0,1.0,0.225,1.0,2.0,0,2,2.0,0.0,0.0,549996.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,7.0,0.0,0.0,551127.0,active,,,
62.0,62.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,2,0.0,1.0,0.0,576332.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,0.0,1.0,0.0,580516.0,active,,,
93.0,93.0,1.0,3.0,1.0,0.0,0.25,1.0,1.0,0,2,0.0,1.0,0.0,583656.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,1.0,0.0,0.0,586416.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,0.0,1.0,0.0,589860.0,active,,,
32.6,163.0,5.0,1.0,2.0,0.2,0.27,4.428571428571429,1.129032258064516,0,2,6.0,0.0,0.0,594551.0,active,,,
56.0,56.0,1.0,2.0,1.0,0.0,0.35,1.0,1.0,0,2,1.0,0.0,0.0,601435.0,active,,,
59.0,59.0,1.0,2.0,1.0,1.0,0.55,1.0,1.0,0,2,1.0,0.0,0.0,610990.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,2,4.0,0.0,0.0,631184.0,active,,,
32.0,128.0,4.0,1.0,1.0,0.75,0.2625,4.857142857142857,0.823529411764706,0,2,3.0,0.0,0.0,632534.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,25.0,0.0,0.0,652136.0,active,,,
22.0,66.0,3.0,1.0,2.0,1.0,0.18333333333333335,3.0,1.0,0,2,0.0,1.0,0.0,655050.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,1.0,0.0,0.0,658184.0,active,,,
32.38461538461539,842.0,26.0,1.0769230769230769,3.0,0.6538461538461539,0.24807692307692308,8.428571428571429,3.084745762711864,0,2,1.0,0.0,0.0,662477.0,active,,,
62.0,62.0,1.0,2.0,1.0,0.0,0.3,1.0,1.0,0,2,4.0,0.0,0.0,674677.0,active,,,
38.0,38.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,2,0.0,1.0,0.0,677416.0,active,,,
81.0,81.0,1.0,3.0,1.0,1.0,0.4,1.0,1.0,0,2,4.0,0.0,0.0,683263.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,2,3.0,0.0,0.0,698836.0,active,,,
30.5,61.0,2.0,1.0,1.0,1.0,0.225,2.2857142857142856,0.875,0,2,0.0,1.0,0.0,701826.0,active,,,
47.8,478.0,10.0,1.6,5.0,0.8,0.27999999999999997,15.142857142857142,0.6603773584905661,0,2,1.0,0.0,0.0,703813.0,active,,,
50.339622641509436,2668.0,53.0,1.6037735849056605,4.0,0.8113207547169812,0.27547169811320754,53.285714285714285,0.9946380697050938,0,2,6.0,0.0,0.0,707445.0,active,,,
25.0,25.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0,2,0.0,1.0,0.0,709374.0,active,,,
28.333333333333332,85.0,3.0,1.0,1.0,0.3333333333333333,0.20000000000000004,8.571428571428571,0.35000000000000003,0,2,2.0,0.0,0.0,709853.0,active,,,
38.8,194.0,5.0,1.4,2.0,1.0,0.27,5.285714285714286,0.9459459459459459,0,2,1.0,0.0,0.0,715540.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,0.0,1.0,0.0,723943.0,active,,,
41.705882352941174,709.0,17.0,1.5294117647058822,5.0,0.11764705882352941,0.31470588235294117,18.428571428571427,0.9224806201550388,0,2,0.0,1.0,0.0,731093.0,active,,,
33.23529411764706,565.0,17.0,1.1176470588235294,2.0,0.9411764705882353,0.25588235294117645,20.571428571428573,0.8263888888888888,0,2,5.0,0.0,0.0,732185.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,2,0.0,1.0,0.0,733693.0,active,,,
78.5,157.0,2.0,2.5,2.0,1.0,0.4,2.142857142857143,0.9333333333333333,0,2,0.0,1.0,0.0,747527.0,active,,,
56.0,56.0,1.0,2.0,1.0,0.0,0.35,1.0,1.0,0,2,1.0,0.0,0.0,750464.0,active,,,
42.0,84.0,2.0,1.5,1.0,0.5,0.3,1.0,2.0,0,2,0.0,1.0,0.0,756516.0,active,,,
35.0,385.0,11.0,1.2727272727272727,1.0,0.36363636363636365,0.21818181818181817,7.714285714285714,1.4259259259259258,0,2,0.0,1.0,0.0,760295.0,active,,,
48.333333333333336,435.0,9.0,1.6666666666666667,5.0,0.1111111111111111,0.4,18.857142857142858,0.47727272727272724,0,2,2.0,0.0,0.0,765001.0,active,,,
50.0,50.0,1.0,2.0,1.0,1.0,0.15,1.0,1.0,0,2,0.0,1.0,0.0,771633.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,2,5.0,0.0,0.0,775109.0,active,,,
33.5,134.0,4.0,1.25,2.0,1.0,0.2375,3.857142857142857,1.037037037037037,0,2,1.0,0.0,0.0,777377.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,3,0.0,1.0,0.0,22147.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,3,2.0,0.0,0.0,39126.0,active,,,
23.0,184.0,8.0,1.0,3.0,1.0,0.23125,7.0,1.1428571428571428,0,3,0.0,1.0,0.0,46834.0,active,,,
37.59183673469388,1842.0,49.0,1.163265306122449,1.0,0.7551020408163265,0.2826530612244898,12.142857142857142,4.035294117647059,0,3,2.0,0.0,0.0,54491.0,active,,,
31.0,62.0,2.0,1.0,1.0,1.0,0.2,3.857142857142857,0.5185185185185185,0,3,0.0,1.0,0.0,59448.0,active,,,
29.75,119.0,4.0,1.0,1.0,0.0,0.3125,5.285714285714286,0.7567567567567568,0,3,0.0,1.0,0.0,82494.0,active,,,
31.5,441.0,14.0,1.0714285714285714,3.0,0.9285714285714286,0.24642857142857144,11.142857142857142,1.2564102564102564,0,3,0.0,1.0,0.0,83659.0,active,,,
32.0,64.0,2.0,1.0,1.0,1.0,0.25,1.0,2.0,0,3,1.0,0.0,0.0,90047.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,3,3.0,0.0,0.0,108479.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,3,2.0,0.0,0.0,126532.0,active,,,
29.666666666666668,801.0,27.0,1.0,2.0,0.9629629629629629,0.25,17.571428571428573,1.5365853658536583,0,3,0.0,1.0,0.0,129566.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,3,0.0,1.0,0.0,146423.0,active,,,
32.333333333333336,97.0,3.0,1.0,2.0,0.6666666666666666,0.2333333333333333,5.0,0.6,0,3,2.0,0.0,0.0,151092.0,active,,,
30.0,90.0,3.0,1.0,2.0,1.0,0.2333333333333333,4.0,0.75,0,3,4.0,0.0,0.0,151482.0,active,,,
33.214285714285715,465.0,14.0,1.0714285714285714,2.0,0.0,0.32142857142857145,11.714285714285714,1.1951219512195124,0,3,0.0,1.0,0.0,173692.0,active,,,
261.0,261.0,1.0,9.0,1.0,0.0,0.25,1.0,1.0,0,3,22.0,0.0,0.0,177979.0,active,,,
26.923076923076923,350.0,13.0,1.0,1.0,0.6923076923076923,0.26153846153846155,8.142857142857142,1.5964912280701755,0,3,0.0,1.0,0.0,185417.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,3,0.0,1.0,0.0,187335.0,active,,,
30.5,61.0,2.0,1.0,1.0,1.0,0.175,2.2857142857142856,0.875,0,3,60.0,0.0,0.0,194265.0,active,,,
93.0,93.0,1.0,3.0,1.0,1.0,0.55,1.0,1.0,0,3,4.0,0.0,0.0,249634.0,active,,,
43.5,87.0,2.0,1.5,1.0,0.0,0.35,4.142857142857143,0.48275862068965514,0,3,13.0,0.0,0.0,256371.0,active,,,
76.66666666666667,230.0,3.0,2.6666666666666665,3.0,1.0,0.26666666666666666,1.0,3.0,0,3,2.0,0.0,0.0,264715.0,active,,,
90.0,90.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,0,3,5.0,0.0,0.0,270470.0,active,,,
35.74025974025974,2752.0,77.0,1.1168831168831168,4.0,0.6493506493506493,0.2662337662337662,31.0,2.4838709677419355,0,3,1.0,0.0,0.0,276706.0,active,,,
55.888888888888886,503.0,9.0,1.7777777777777777,3.0,1.0,0.25555555555555554,6.857142857142857,1.3125,0,3,0.0,1.0,0.0,288017.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,3,7.0,0.0,0.0,289774.0,active,,,
40.72222222222222,733.0,18.0,1.2777777777777777,2.0,0.05555555555555555,0.2833333333333333,11.142857142857142,1.6153846153846154,0,3,8.0,0.0,0.0,304474.0,active,,,
31.0,155.0,5.0,1.0,2.0,0.6,0.27,5.0,1.0,0,3,26.0,0.0,0.0,308293.0,active,,,
24.083333333333332,289.0,12.0,0.8333333333333334,1.0,0.5833333333333334,0.2041666666666667,10.571428571428571,1.135135135135135,0,3,1.0,0.0,0.0,316499.0,active,,,
69.33333333333333,208.0,3.0,2.3333333333333335,1.0,1.0,0.2333333333333333,1.0,3.0,0,3,2.0,0.0,0.0,319181.0,active,,,
49.09090909090909,540.0,11.0,1.9090909090909092,8.0,0.6363636363636364,0.2590909090909091,17.0,0.6470588235294118,0,3,0.0,1.0,0.0,330815.0,active,,,
30.125,241.0,8.0,1.0,1.0,0.875,0.2375,4.714285714285714,1.696969696969697,0,3,4.0,0.0,0.0,360023.0,active,,,
24.0,72.0,3.0,1.0,3.0,1.0,0.18333333333333335,1.0,3.0,0,3,2.0,0.0,0.0,364592.0,active,,,
36.0,180.0,5.0,1.2,3.0,0.8,0.26,4.857142857142857,1.0294117647058825,0,3,2.0,0.0,0.0,380657.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,3,4.0,0.0,0.0,381268.0,active,,,
46.333333333333336,278.0,6.0,1.5,1.0,1.0,0.25833333333333336,12.571428571428571,0.4772727272727273,0,3,0.0,1.0,0.0,443388.0,active,,,
60.833333333333336,730.0,12.0,2.1666666666666665,2.0,0.16666666666666666,0.32916666666666666,16.142857142857142,0.7433628318584071,0,3,5.0,0.0,0.0,448300.0,active,,,
43.5,87.0,2.0,1.5,1.0,1.0,0.375,2.5714285714285716,0.7777777777777777,0,3,0.0,1.0,0.0,454165.0,active,,,
35.0,140.0,4.0,1.25,2.0,1.0,0.3,1.0,4.0,0,3,0.0,1.0,0.0,488595.0,active,,,
122.33333333333333,367.0,3.0,3.6666666666666665,1.0,1.0,0.46666666666666673,1.2857142857142858,2.333333333333333,0,3,0.0,1.0,0.0,509879.0,active,,,
83.66666666666667,251.0,3.0,2.3333333333333335,1.0,0.6666666666666666,0.26666666666666666,5.142857142857143,0.5833333333333333,0,3,5.0,0.0,0.0,512059.0,active,,,
38.0,38.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,3,1.0,0.0,0.0,514568.0,active,,,
65.66666666666667,197.0,3.0,2.3333333333333335,2.0,1.0,0.2833333333333333,3.857142857142857,0.7777777777777778,0,3,0.0,1.0,0.0,536190.0,active,,,
46.0,184.0,4.0,1.75,2.0,1.0,0.21250000000000002,3.0,1.3333333333333333,0,3,2.0,0.0,0.0,549996.0,active,,,
29.0,58.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,0,3,0.0,1.0,0.0,551127.0,active,,,
38.0,38.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,0,3,4.0,0.0,0.0,576332.0,active,,,
29.0,116.0,4.0,1.0,1.0,0.75,0.3,1.4285714285714286,2.8,0,3,4.0,0.0,0.0,583656.0,active,,,
29.0,87.0,3.0,1.0,2.0,0.3333333333333333,0.26666666666666666,1.0,3.0,0,3,0.0,1.0,0.0,594551.0,active,,,
41.8,209.0,5.0,1.4,1.0,0.6,0.27,5.428571428571429,0.9210526315789473,0,3,2.0,0.0,0.0,601435.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,3,2.0,0.0,0.0,610990.0,active,,,
36.1764705882353,615.0,17.0,1.0588235294117647,5.0,0.7058823529411765,0.27058823529411763,13.714285714285714,1.2395833333333335,0,3,1.0,0.0,0.0,632534.0,active,,,
22.0,22.0,1.0,1.0,1.0,1.0,0.15,1.0,1.0,0,3,5.0,0.0,0.0,655050.0,active,,,
63.0,189.0,3.0,2.0,1.0,0.3333333333333333,0.3833333333333333,4.142857142857143,0.7241379310344827,0,3,0.0,1.0,0.0,674677.0,active,,,
122.0,122.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,0,3,0.0,1.0,0.0,677416.0,active,,,
49.5,99.0,2.0,1.5,2.0,1.0,0.375,1.1428571428571428,1.75,0,3,3.0,0.0,0.0,683263.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,3,1.0,0.0,0.0,701826.0,active,,,
29.5,59.0,2.0,1.0,2.0,0.5,0.275,1.0,2.0,0,3,1.0,0.0,0.0,703813.0,active,,,
39.0,78.0,2.0,1.5,1.0,0.0,0.275,1.0,2.0,0,3,4.0,0.0,0.0,709374.0,active,,,
34.8,174.0,5.0,1.2,1.0,0.6,0.22999999999999998,1.8571428571428572,2.692307692307692,0,3,1.0,0.0,0.0,715540.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,3,3.0,0.0,0.0,731093.0,active,,,
38.333333333333336,230.0,6.0,1.1666666666666667,2.0,1.0,0.3,5.0,1.2,0,3,5.0,0.0,0.0,732185.0,active,,,
26.0,52.0,2.0,1.0,1.0,1.0,0.15000000000000002,3.7142857142857144,0.5384615384615384,0,3,4.0,0.0,0.0,733693.0,active,,,
61.0,61.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,3,0.0,1.0,0.0,747527.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,3,0.0,1.0,0.0,756516.0,active,,,
45.142857142857146,316.0,7.0,1.5714285714285714,3.0,0.5714285714285714,0.2785714285714286,7.571428571428571,0.9245283018867925,0,3,4.0,0.0,0.0,760295.0,active,,,
58.0,116.0,2.0,2.0,2.0,1.0,0.25,1.0,2.0,0,3,4.0,0.0,0.0,765001.0,active,,,
25.0,75.0,3.0,1.0,1.0,1.0,0.2333333333333333,5.428571428571429,0.5526315789473684,0,3,0.0,1.0,0.0,771633.0,active,,,
28.428571428571427,199.0,7.0,1.1428571428571428,3.0,0.42857142857142855,0.34285714285714286,13.142857142857142,0.532608695652174,0,3,0.0,1.0,0.0,775109.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,3,2.0,0.0,0.0,777377.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,4,6.0,0.0,0.0,22147.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,4,5.0,0.0,0.0,39126.0,active,,,
31.428571428571427,660.0,21.0,1.0,1.0,0.7142857142857143,0.26666666666666666,11.0,1.9090909090909092,0,4,2.0,0.0,0.0,54491.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,4,1.0,0.0,0.0,59448.0,active,,,
38.4,192.0,5.0,1.2,1.0,1.0,0.24,5.285714285714286,0.9459459459459459,0,4,1.0,0.0,0.0,90047.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,5.0,0.0,0.0,108479.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,0,4,2.0,0.0,0.0,146423.0,active,,,
32.0,64.0,2.0,1.0,1.0,0.5,0.25,1.0,2.0,0,4,2.0,0.0,0.0,151092.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,23.0,0.0,0.0,151482.0,active,,,
26.0,78.0,3.0,1.0,1.0,1.0,0.2333333333333333,1.0,3.0,0,4,48.0,0.0,0.0,185417.0,active,,,
29.0,203.0,7.0,1.0,1.0,1.0,0.25,7.857142857142857,0.890909090909091,0,4,4.0,0.0,0.0,187335.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,4.0,0.0,0.0,194265.0,active,,,
73.0,73.0,1.0,2.0,1.0,1.0,0.3,1.0,1.0,0,4,6.0,0.0,0.0,249634.0,active,,,
67.36,1684.0,25.0,2.24,3.0,0.84,0.268,27.714285714285715,0.9020618556701031,0,4,2.0,0.0,0.0,264715.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,3.0,0.0,0.0,270470.0,active,,,
61.0,61.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,4,2.0,0.0,0.0,289774.0,active,,,
61.0,61.0,1.0,2.0,1.0,1.0,0.3,1.0,1.0,0,4,1.0,0.0,0.0,308293.0,active,,,
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,4,0.0,1.0,0.0,316499.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,4,0.0,1.0,0.0,319181.0,active,,,
46.0,460.0,10.0,1.7,5.0,0.8,0.27999999999999997,10.714285714285714,0.9333333333333333,0,4,3.0,0.0,0.0,330815.0,active,,,
25.0,25.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,2.0,0.0,0.0,364592.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.45,1.0,1.0,0,4,0.0,1.0,0.0,380657.0,active,,,
44.666666666666664,536.0,12.0,1.3333333333333333,1.0,0.75,0.3125,15.0,0.8,0,4,0.0,1.0,0.0,443388.0,active,,,
117.10526315789474,2225.0,19.0,3.6842105263157894,5.0,0.7368421052631579,0.32894736842105265,24.285714285714285,0.7823529411764706,0,4,1.0,0.0,0.0,448300.0,active,,,
47.92857142857143,671.0,14.0,1.5714285714285714,1.0,0.6428571428571429,0.275,25.0,0.56,0,4,0.0,1.0,0.0,454165.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,4,1.0,0.0,0.0,488595.0,active,,,
90.0,90.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,0,4,1.0,0.0,0.0,509879.0,active,,,
30.5,61.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,0,4,5.0,0.0,0.0,514568.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.15,1.0,1.0,0,4,0.0,1.0,0.0,536190.0,active,,,
53.5,107.0,2.0,2.0,1.0,1.0,0.225,3.0,0.6666666666666666,0,4,1.0,0.0,0.0,549996.0,active,,,
53.75,215.0,4.0,1.75,3.0,1.0,0.3875,3.857142857142857,1.037037037037037,0,4,3.0,0.0,0.0,583656.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,4,2.0,0.0,0.0,610990.0,active,,,
38.0,38.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,4,0.0,1.0,0.0,632534.0,active,,,
45.0,90.0,2.0,1.5,2.0,1.0,0.25,2.2857142857142856,0.875,0,4,0.0,1.0,0.0,655050.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,4,2.0,0.0,0.0,674677.0,active,,,
87.0,261.0,3.0,3.0,2.0,0.6666666666666666,0.2833333333333333,1.8571428571428572,1.6153846153846154,0,4,1.0,0.0,0.0,703813.0,active,,,
65.28571428571429,457.0,7.0,2.4285714285714284,1.0,0.7142857142857143,0.2928571428571428,8.0,0.875,0,4,1.0,0.0,0.0,709374.0,active,,,
34.54545454545455,380.0,11.0,1.1818181818181819,4.0,0.5454545454545454,0.2727272727272727,3.0,3.6666666666666665,0,4,4.0,0.0,0.0,715540.0,active,,,
56.0,224.0,4.0,1.75,3.0,0.0,0.375,1.4285714285714286,2.8,0,4,0.0,1.0,0.0,731093.0,active,,,
195.0,195.0,1.0,6.0,1.0,0.0,0.25,1.0,1.0,0,4,1.0,0.0,0.0,732185.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,4,2.0,0.0,0.0,733693.0,active,,,
93.0,93.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,0,4,0.0,1.0,0.0,760295.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,4,4.0,0.0,0.0,765001.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,4,5.0,0.0,0.0,771633.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0,5,1.0,0.0,0.0,39126.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,5,0.0,1.0,0.0,108479.0,active,,,
58.0,116.0,2.0,2.0,2.0,0.5,0.275,1.2857142857142858,1.5555555555555554,0,5,1.0,0.0,0.0,146423.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,5,6.0,0.0,0.0,151092.0,active,,,
33.5,67.0,2.0,1.0,1.0,1.0,0.2,1.5714285714285714,1.2727272727272727,0,5,0.0,1.0,0.0,151482.0,active,,,
52.0,52.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0,5,2.0,0.0,0.0,185417.0,active,,,
32.3125,517.0,16.0,1.0625,1.0,0.8125,0.25625,19.0,0.8421052631578947,0,5,1.0,0.0,0.0,187335.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,5,6.0,0.0,0.0,249634.0,active,,,
76.33333333333333,229.0,3.0,2.6666666666666665,2.0,1.0,0.25,2.142857142857143,1.4000000000000001,0,5,3.0,0.0,0.0,264715.0,active,,,
159.33333333333334,478.0,3.0,4.666666666666667,3.0,1.0,0.45,2.7142857142857144,1.1052631578947367,0,5,1.0,0.0,0.0,270470.0,active,,,
46.5,93.0,2.0,1.5,1.0,0.5,0.225,1.0,2.0,0,5,0.0,1.0,0.0,289774.0,active,,,
33.5,67.0,2.0,1.0,1.0,0.5,0.275,1.7142857142857142,1.1666666666666667,0,5,1.0,0.0,0.0,308293.0,active,,,
30.2,151.0,5.0,1.0,1.0,0.6,0.22999999999999998,9.285714285714286,0.5384615384615384,0,5,5.0,0.0,0.0,316499.0,active,,,
29.0,87.0,3.0,1.0,1.0,0.3333333333333333,0.2833333333333333,5.0,0.6,0,5,0.0,1.0,0.0,319181.0,active,,,
55.0,110.0,2.0,2.0,1.0,1.0,0.25,1.0,2.0,0,5,2.0,0.0,0.0,330815.0,active,,,
23.0,23.0,1.0,1.0,1.0,1.0,0.15,1.0,1.0,0,5,0.0,1.0,0.0,364592.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,0,5,2.0,0.0,0.0,380657.0,active,,,
63.4,317.0,5.0,2.0,2.0,0.4,0.33999999999999997,4.142857142857143,1.206896551724138,0,5,1.0,0.0,0.0,443388.0,active,,,
145.0,145.0,1.0,5.0,1.0,0.0,0.3,1.0,1.0,0,5,0.0,1.0,0.0,448300.0,active,,,
29.0,145.0,5.0,1.0,2.0,0.8,0.2,3.2857142857142856,1.5217391304347827,0,5,0.0,1.0,0.0,488595.0,active,,,
157.0,157.0,1.0,5.0,1.0,1.0,0.55,1.0,1.0,0,5,3.0,0.0,0.0,509879.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0,5,0.0,1.0,0.0,514568.0,active,,,
